timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664123193588,81,HTTP Request,200,OK,Thread Group 1-1,text,true,,24750,122,17,17,http://10.105.2.233/moodle/,36,0,1
1664123193597,103,HTTP Request,200,OK,Thread Group 1-3,text,true,,24750,122,23,23,http://10.105.2.233/moodle/,55,0,1
1664123193593,109,HTTP Request,200,OK,Thread Group 1-2,text,true,,24750,122,23,23,http://10.105.2.233/moodle/,61,0,0
1664123193608,202,HTTP Request,200,OK,Thread Group 1-5,text,true,,24750,122,45,45,http://10.105.2.233/moodle/,76,0,0
1664123193613,197,HTTP Request,200,OK,Thread Group 1-6,text,true,,24750,122,45,45,http://10.105.2.233/moodle/,70,0,0
1664123193603,212,HTTP Request,200,OK,Thread Group 1-4,text,true,,24750,122,46,46,http://10.105.2.233/moodle/,84,0,0
1664123193642,202,HTTP Request,200,OK,Thread Group 1-12,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,84,0,1
1664123193633,211,HTTP Request,200,OK,Thread Group 1-10,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,103,0,1
1664123193623,222,HTTP Request,200,OK,Thread Group 1-8,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,73,0,0
1664123193652,193,HTTP Request,200,OK,Thread Group 1-14,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,80,0,3
1664123193618,227,HTTP Request,200,OK,Thread Group 1-7,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,80,0,1
1664123193638,208,HTTP Request,200,OK,Thread Group 1-11,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,81,0,0
1664123193657,189,HTTP Request,200,OK,Thread Group 1-15,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,77,0,1
1664123193628,219,HTTP Request,200,OK,Thread Group 1-9,text,true,,24750,122,52,52,http://10.105.2.233/moodle/,101,0,0
1664123193647,223,HTTP Request,200,OK,Thread Group 1-13,text,true,,24750,122,57,57,http://10.105.2.233/moodle/,90,0,1
1664123193688,189,HTTP Request,200,OK,Thread Group 1-21,text,true,,24750,122,58,58,http://10.105.2.233/moodle/,137,0,0
1664123193669,209,HTTP Request,200,OK,Thread Group 1-1,text,true,,24750,122,59,59,http://10.105.2.233/moodle/,158,0,0
1664123193693,194,HTTP Request,200,OK,Thread Group 1-22,text,true,,24750,122,60,60,http://10.105.2.233/moodle/,145,0,0
1664123193678,233,HTTP Request,200,OK,Thread Group 1-19,text,true,,24750,122,65,65,http://10.105.2.233/moodle/,182,0,1
1664123193708,207,HTTP Request,200,OK,Thread Group 1-25,text,true,,24750,122,66,66,http://10.105.2.233/moodle/,158,0,1
1664123193667,278,HTTP Request,200,OK,Thread Group 1-17,text,true,,24750,122,72,72,http://10.105.2.233/moodle/,223,0,2
1664123193722,227,HTTP Request,200,OK,Thread Group 1-28,text,true,,24750,122,73,73,http://10.105.2.233/moodle/,154,0,1
1664123193702,248,HTTP Request,200,OK,Thread Group 1-2,text,true,,24750,122,73,73,http://10.105.2.233/moodle/,180,0,0
1664123193673,288,HTTP Request,200,OK,Thread Group 1-18,text,true,,24750,122,75,75,http://10.105.2.233/moodle/,201,0,0
1664123193815,156,HTTP Request,200,OK,Thread Group 1-4,text,true,,24750,122,77,77,http://10.105.2.233/moodle/,80,0,0
1664123193727,251,HTTP Request,200,OK,Thread Group 1-29,text,true,,24750,122,79,79,http://10.105.2.233/moodle/,196,0,1
1664123193698,280,HTTP Request,200,OK,Thread Group 1-23,text,true,,24750,122,79,79,http://10.105.2.233/moodle/,208,0,1
1664123193702,276,HTTP Request,200,OK,Thread Group 1-3,text,true,,24750,122,79,79,http://10.105.2.233/moodle/,230,0,0
1664123193717,262,HTTP Request,200,OK,Thread Group 1-27,text,true,,24750,122,79,79,http://10.105.2.233/moodle/,199,0,1
1664123193684,295,HTTP Request,200,OK,Thread Group 1-20,text,true,,24750,122,79,79,http://10.105.2.233/moodle/,229,0,1
1664123193732,338,HTTP Request,200,OK,Thread Group 1-30,text,true,,24750,122,97,97,http://10.105.2.233/moodle/,187,0,2
1664123193810,261,HTTP Request,200,OK,Thread Group 1-6,text,true,,24750,122,97,97,http://10.105.2.233/moodle/,135,0,0
1664123193844,227,HTTP Request,200,OK,Thread Group 1-12,text,true,,24750,122,97,97,http://10.105.2.233/moodle/,117,0,0
1664123193713,359,HTTP Request,200,OK,Thread Group 1-26,text,true,,24750,122,97,97,http://10.105.2.233/moodle/,192,0,1
1664123193845,227,HTTP Request,200,OK,Thread Group 1-14,text,true,,24750,122,97,97,http://10.105.2.233/moodle/,108,0,0
1664123193703,370,HTTP Request,200,OK,Thread Group 1-24,text,true,,24750,122,98,98,http://10.105.2.233/moodle/,196,0,0
1664123193844,229,HTTP Request,200,OK,Thread Group 1-10,text,true,,24750,122,98,98,http://10.105.2.233/moodle/,90,0,0
1664123193846,228,HTTP Request,200,OK,Thread Group 1-11,text,true,,24750,122,98,98,http://10.105.2.233/moodle/,101,0,0
1664123193810,264,HTTP Request,200,OK,Thread Group 1-5,text,true,,24750,122,98,98,http://10.105.2.233/moodle/,132,0,0
1664123193663,411,HTTP Request,200,OK,Thread Group 1-16,text,true,,24750,122,98,98,http://10.105.2.233/moodle/,244,0,1
1664123193877,198,HTTP Request,200,OK,Thread Group 1-21,text,true,,24750,122,98,98,http://10.105.2.233/moodle/,91,0,0
1664123193911,193,HTTP Request,200,OK,Thread Group 1-19,text,true,,24750,122,104,104,http://10.105.2.233/moodle/,93,0,0
1664123193878,226,HTTP Request,200,OK,Thread Group 1-1,text,true,,24750,122,104,104,http://10.105.2.233/moodle/,113,0,0
1664123193887,217,HTTP Request,200,OK,Thread Group 1-22,text,true,,24750,122,104,104,http://10.105.2.233/moodle/,93,0,0
1664123193845,260,HTTP Request,200,OK,Thread Group 1-8,text,true,,24750,122,104,104,http://10.105.2.233/moodle/,98,0,0
1664123193846,259,HTTP Request,200,OK,Thread Group 1-7,text,true,,24750,122,104,104,http://10.105.2.233/moodle/,130,0,0
1664123193846,260,HTTP Request,200,OK,Thread Group 1-15,text,true,,24750,122,104,104,http://10.105.2.233/moodle/,125,0,0
