timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664595936606,84,HTTP Request,200,OK,Thread Group 1-1,text,true,,24695,120,17,17,http://10.105.2.113:8080/,60,0,1
1664595936616,75,HTTP Request,200,OK,Thread Group 1-3,text,true,,24695,120,18,18,http://10.105.2.113:8080/,42,0,1
1664595936631,118,HTTP Request,200,OK,Thread Group 1-6,text,true,,24695,120,29,29,http://10.105.2.113:8080/,51,0,0
1664595936612,137,HTTP Request,200,OK,Thread Group 1-2,text,true,,24695,120,29,29,http://10.105.2.113:8080/,60,0,0
1664595936621,129,HTTP Request,200,OK,Thread Group 1-4,text,true,,24695,120,29,29,http://10.105.2.113:8080/,53,0,3
1664595936646,111,HTTP Request,200,OK,Thread Group 1-9,text,true,,24695,120,31,31,http://10.105.2.113:8080/,55,0,1
1664595936665,92,HTTP Request,200,OK,Thread Group 1-13,text,true,,24695,120,31,31,http://10.105.2.113:8080/,57,0,1
1664595936626,132,HTTP Request,200,OK,Thread Group 1-5,text,true,,24695,120,31,31,http://10.105.2.113:8080/,71,0,0
1664595936660,101,HTTP Request,200,OK,Thread Group 1-12,text,true,,24695,120,32,32,http://10.105.2.113:8080/,60,0,1
1664595936656,115,HTTP Request,200,OK,Thread Group 1-11,text,true,,24695,120,34,34,http://10.105.2.113:8080/,74,0,1
1664595936641,145,HTTP Request,200,OK,Thread Group 1-8,text,true,,24695,120,37,37,http://10.105.2.113:8080/,85,0,0
1664595936636,204,HTTP Request,200,OK,Thread Group 1-7,text,true,,24695,120,47,47,http://10.105.2.113:8080/,97,0,0
1664595936651,273,HTTP Request,200,OK,Thread Group 1-10,text,true,,24695,120,64,64,http://10.105.2.113:8080/,91,0,1
1664595936670,304,HTTP Request,200,OK,Thread Group 1-14,text,true,,24695,120,74,74,http://10.105.2.113:8080/,208,0,1
1664595936706,268,HTTP Request,200,OK,Thread Group 1-21,text,true,,24695,120,74,74,http://10.105.2.113:8080/,180,0,0
1664595936680,344,HTTP Request,200,OK,Thread Group 1-16,text,true,,24695,120,84,84,http://10.105.2.113:8080/,204,0,1
1664595936675,351,HTTP Request,200,OK,Thread Group 1-15,text,true,,24695,120,85,85,http://10.105.2.113:8080/,230,0,1
1664595936751,286,HTTP Request,200,OK,Thread Group 1-30,text,true,,24695,120,87,87,http://10.105.2.113:8080/,162,0,0
1664595936761,277,HTTP Request,200,OK,Thread Group 1-12,text,true,,24694,120,87,87,http://10.105.2.113:8080/,149,0,0
1664595936765,325,HTTP Request,200,OK,Thread Group 1-33,text,true,,24695,120,98,98,http://10.105.2.113:8080/,137,0,1
1664595936771,336,HTTP Request,200,OK,Thread Group 1-11,text,true,,24694,120,101,101,http://10.105.2.113:8080/,259,0,0
1664595936726,382,HTTP Request,200,OK,Thread Group 1-25,text,true,,24695,120,101,101,http://10.105.2.113:8080/,260,0,1
1664595936731,377,HTTP Request,200,OK,Thread Group 1-26,text,true,,24695,120,101,101,http://10.105.2.113:8080/,193,0,0
1664595936741,500,HTTP Request,200,OK,Thread Group 1-28,text,true,,24695,120,128,128,http://10.105.2.113:8080/,297,0,2
1664595936846,396,HTTP Request,200,OK,Thread Group 1-49,text,true,,24695,120,128,128,http://10.105.2.113:8080/,324,0,0
1664595936690,601,HTTP Request,200,OK,Thread Group 1-1,text,true,,24694,120,138,138,http://10.105.2.113:8080/,389,0,0
1664595936755,537,HTTP Request,200,OK,Thread Group 1-31,text,true,,24695,120,138,138,http://10.105.2.113:8080/,470,0,1
1664595936836,460,HTTP Request,200,OK,Thread Group 1-47,text,true,,24695,120,139,139,http://10.105.2.113:8080/,263,0,0
1664595937111,214,HTTP Request,200,OK,Thread Group 1-102,text,true,,24695,120,144,144,http://10.105.2.113:8080/,152,0,0
1664595937021,305,HTTP Request,200,OK,Thread Group 1-84,text,true,,24695,120,145,145,http://10.105.2.113:8080/,211,0,0
