timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664596124909,81,HTTP Request,200,OK,Thread Group 1-1,text,true,,24695,120,5,5,http://10.105.2.113:8080/,51,0,1
1664596124930,77,HTTP Request,200,OK,Thread Group 1-2,text,true,,24695,120,4,4,http://10.105.2.113:8080/,46,0,1
1664596124950,75,HTTP Request,200,OK,Thread Group 1-3,text,true,,24695,120,4,4,http://10.105.2.113:8080/,40,0,1
1664596124970,87,HTTP Request,200,OK,Thread Group 1-4,text,true,,24695,120,5,5,http://10.105.2.113:8080/,53,0,1
1664596124989,85,HTTP Request,200,OK,Thread Group 1-5,text,true,,24695,120,5,5,http://10.105.2.113:8080/,54,0,2
1664596125009,81,HTTP Request,200,OK,Thread Group 1-6,text,true,,24695,120,5,5,http://10.105.2.113:8080/,53,0,1
1664596125030,77,HTTP Request,200,OK,Thread Group 1-7,text,true,,24695,120,4,4,http://10.105.2.113:8080/,45,0,0
1664596125050,74,HTTP Request,200,OK,Thread Group 1-8,text,true,,24695,120,4,4,http://10.105.2.113:8080/,45,0,1
1664596125070,87,HTTP Request,200,OK,Thread Group 1-9,text,true,,24695,120,5,5,http://10.105.2.113:8080/,55,0,1
1664596125090,84,HTTP Request,200,OK,Thread Group 1-10,text,true,,24695,120,5,5,http://10.105.2.113:8080/,51,0,1
1664596125109,81,HTTP Request,200,OK,Thread Group 1-11,text,true,,24695,120,5,5,http://10.105.2.113:8080/,49,0,1
1664596125129,78,HTTP Request,200,OK,Thread Group 1-12,text,true,,24695,120,4,4,http://10.105.2.113:8080/,48,0,1
1664596125149,75,HTTP Request,200,OK,Thread Group 1-13,text,true,,24695,120,4,4,http://10.105.2.113:8080/,41,0,1
1664596125170,87,HTTP Request,200,OK,Thread Group 1-14,text,true,,24695,120,5,5,http://10.105.2.113:8080/,54,0,0
1664596125190,85,HTTP Request,200,OK,Thread Group 1-15,text,true,,24695,120,5,5,http://10.105.2.113:8080/,54,0,1
1664596125210,81,HTTP Request,200,OK,Thread Group 1-16,text,true,,24695,120,5,5,http://10.105.2.113:8080/,49,0,0
1664596125230,77,HTTP Request,200,OK,Thread Group 1-17,text,true,,24695,120,4,4,http://10.105.2.113:8080/,43,0,0
1664596125250,74,HTTP Request,200,OK,Thread Group 1-18,text,true,,24695,120,4,4,http://10.105.2.113:8080/,39,0,0
1664596125270,87,HTTP Request,200,OK,Thread Group 1-19,text,true,,24695,120,5,5,http://10.105.2.113:8080/,54,0,0
1664596125290,84,HTTP Request,200,OK,Thread Group 1-20,text,true,,24695,120,5,5,http://10.105.2.113:8080/,51,0,1
1664596125310,81,HTTP Request,200,OK,Thread Group 1-21,text,true,,24695,120,5,5,http://10.105.2.113:8080/,48,0,0
1664596125330,78,HTTP Request,200,OK,Thread Group 1-22,text,true,,24695,120,4,4,http://10.105.2.113:8080/,44,0,0
1664596125350,74,HTTP Request,200,OK,Thread Group 1-23,text,true,,24695,120,4,4,http://10.105.2.113:8080/,39,0,1
1664596125370,87,HTTP Request,200,OK,Thread Group 1-24,text,true,,24695,120,5,5,http://10.105.2.113:8080/,58,0,1
1664596125390,84,HTTP Request,200,OK,Thread Group 1-25,text,true,,24695,120,5,5,http://10.105.2.113:8080/,53,0,1
1664596125410,80,HTTP Request,200,OK,Thread Group 1-26,text,true,,24695,120,5,5,http://10.105.2.113:8080/,50,0,1
1664596125430,78,HTTP Request,200,OK,Thread Group 1-27,text,true,,24695,120,4,4,http://10.105.2.113:8080/,44,0,1
1664596125450,74,HTTP Request,200,OK,Thread Group 1-28,text,true,,24695,120,4,4,http://10.105.2.113:8080/,41,0,1
1664596125469,88,HTTP Request,200,OK,Thread Group 1-29,text,true,,24695,120,5,5,http://10.105.2.113:8080/,55,0,1
1664596125489,85,HTTP Request,200,OK,Thread Group 1-30,text,true,,24695,120,5,5,http://10.105.2.113:8080/,52,0,1
1664596125509,81,HTTP Request,200,OK,Thread Group 1-31,text,true,,24695,120,5,5,http://10.105.2.113:8080/,49,0,1
1664596125529,79,HTTP Request,200,OK,Thread Group 1-32,text,true,,24695,120,4,4,http://10.105.2.113:8080/,48,0,1
1664596125549,75,HTTP Request,200,OK,Thread Group 1-33,text,true,,24695,120,4,4,http://10.105.2.113:8080/,42,0,1
1664596125569,88,HTTP Request,200,OK,Thread Group 1-34,text,true,,24695,120,5,5,http://10.105.2.113:8080/,57,0,1
1664596125589,85,HTTP Request,200,OK,Thread Group 1-35,text,true,,24695,120,5,5,http://10.105.2.113:8080/,53,0,2
1664596125609,82,HTTP Request,200,OK,Thread Group 1-36,text,true,,24695,120,5,5,http://10.105.2.113:8080/,49,0,1
1664596125630,77,HTTP Request,200,OK,Thread Group 1-37,text,true,,24695,120,4,4,http://10.105.2.113:8080/,44,0,0
1664596125650,74,HTTP Request,200,OK,Thread Group 1-38,text,true,,24695,120,4,4,http://10.105.2.113:8080/,40,0,0
1664596125670,87,HTTP Request,200,OK,Thread Group 1-39,text,true,,24695,120,5,5,http://10.105.2.113:8080/,58,0,0
1664596125690,84,HTTP Request,200,OK,Thread Group 1-40,text,true,,24695,120,5,5,http://10.105.2.113:8080/,51,0,1
1664596125710,81,HTTP Request,200,OK,Thread Group 1-41,text,true,,24695,120,5,5,http://10.105.2.113:8080/,49,0,0
1664596125730,78,HTTP Request,200,OK,Thread Group 1-42,text,true,,24695,120,4,4,http://10.105.2.113:8080/,45,0,0
1664596125750,78,HTTP Request,200,OK,Thread Group 1-43,text,true,,24695,120,4,4,http://10.105.2.113:8080/,39,0,1
1664596125770,88,HTTP Request,200,OK,Thread Group 1-44,text,true,,24695,120,5,5,http://10.105.2.113:8080/,54,0,0
1664596125790,84,HTTP Request,200,OK,Thread Group 1-45,text,true,,24695,120,5,5,http://10.105.2.113:8080/,52,0,1
1664596125810,81,HTTP Request,200,OK,Thread Group 1-46,text,true,,24695,120,5,5,http://10.105.2.113:8080/,46,0,1
1664596125830,78,HTTP Request,200,OK,Thread Group 1-47,text,true,,24695,120,4,4,http://10.105.2.113:8080/,44,0,1
1664596125850,74,HTTP Request,200,OK,Thread Group 1-48,text,true,,24695,120,3,3,http://10.105.2.113:8080/,41,0,1
1664596125869,72,HTTP Request,200,OK,Thread Group 1-49,text,true,,24695,120,2,2,http://10.105.2.113:8080/,56,0,1
1664596125889,68,HTTP Request,200,OK,Thread Group 1-50,text,true,,24695,120,1,1,http://10.105.2.113:8080/,53,0,1
